0;0;1.0
1;1;1.0
2;2;1.0
3;3;1.0
3;197;-3.0443e-06
4;4;1.0
4;608;-4.78e-07
5;5;1.0
5;280;-122.4
6;6;1.0
6;281;-122.4
7;7;1.0
7;279;-122.4
8;8;1.0
8;278;-122.4
9;9;1.0
9;454;-2.3824359378088957e-10
9;455;-2.642745211311632e-10
9;456;-2.3360841947315784e-10
9;458;-2.5563792772878314e-10
10;10;1.0
11;11;1.0
12;12;1.0
13;13;1.0
13;197;-1.0108e-06
14;14;1.0
14;454;-3.573653906713343e-08
14;455;-3.964117816967447e-08
14;456;-3.504126292097367e-08
14;458;-3.834568915931747e-08
15;15;1.0
15;197;-5.9442e-05
16;16;1.0
17;17;1.0
18;18;1.0
19;19;1.0
20;20;1.0
21;21;1.0
22;22;1.0
22;197;-4.1393e-06
23;23;1.0
23;608;-0.06
24;24;1.0
24;355;-0.0058
24;357;-0.00587649940031996
24;359;-0.00587649940031996
24;361;-0.0058
24;567;-0.00018385650224215247
24;568;-0.00018721461187214613
25;25;1.0
26;26;1.0
26;196;-0.00106799809796
26;197;-0.001018231
26;199;-0.005122917
26;200;-0.00219634408602
26;201;-0.002793733
26;277;-0.0069264
27;27;1.0
28;28;1.0
28;399;-0.3725
29;29;1.0
29;42;-0.12916952642415921
30;30;1.0
30;42;-0.13150308853809195
31;31;1.0
31;201;-7.9097e-06
32;32;1.0
32;193;-0.012598425196850395
33;33;1.0
34;34;1.0
35;35;1.0
36;36;1.0
36;608;-0.00042
37;37;1.0
37;197;-9.246e-05
38;38;1.0
38;201;-6.2171e-06
39;39;1.0
39;608;-0.3
40;40;1.0
40;608;-0.006
41;41;1.0
42;42;1.0
43;43;1.0
44;44;1.0
45;45;1.0
46;46;1.0
47;47;1.0
48;48;1.0
49;49;1.0
50;50;1.0
50;454;-9.529970089439819e-08
50;455;-1.057123191357365e-07
50;456;-9.344558713582851e-08
50;458;-1.0225759972468566e-07
51;51;1.0
52;52;1.0
53;53;1.0
54;54;1.0
54;454;-2.382435937808895e-12
54;455;-2.642745211311632e-12
54;456;-2.336084194731578e-12
54;458;-2.556379277287831e-12
55;55;1.0
55;197;-5.0538e-08
56;56;1.0
56;201;-5.2756e-06
57;57;1.0
57;197;-2.1659e-07
58;58;1.0
58;62;-1.00057
59;59;1.0
59;63;-1.00057
60;60;1.0
60;64;-1.00057
61;61;1.0
61;65;-1.00057
62;62;1.0
63;63;1.0
64;64;1.0
65;65;1.0
66;66;1.0
67;67;1.0
67;478;-1.0
68;68;1.0
68;201;-1.1766e-07
69;69;1.0
69;608;-0.009
70;70;1.0
70;197;-6.4977e-07
70;201;-1.5024e-05
71;71;1.0
71;201;-3.5656e-07
72;72;1.0
73;73;1.0
73;454;-1.6677504241070746e-07
73;455;-1.849971861583567e-07
73;456;-1.6353033232434125e-07
73;458;-1.7895140667649304e-07
74;74;1.0
75;75;1.0
76;76;1.0
77;5;-0.06931778213579072
77;7;-0.06953552895201975
77;77;1.0
77;271;-19.58557
77;272;-19.58557
77;273;-10.6899
77;274;-10.68991
77;454;-0.05124742496104852
77;456;-0.051343058496715124
78;78;1.0
78;608;-3.0
78;609;-0.000653640049533347
78;613;-0.000508148594987174
79;79;1.0
80;80;1.0
81;81;1.0
82;82;1.0
82;196;-2.11732400142e-08
82;197;1.8835e-08
82;199;-1.5694e-06
82;200;2.96892473118e-08
82;201;-1.1189e-06
83;83;1.0
83;196;-2.01575130766e-09
83;199;-1.533e-08
83;200;-2.83107526882e-10
83;201;-6.82e-09
84;84;1.0
84;196;-9.88171659534e-09
84;199;-9.7935e-09
84;200;-8.29311827957e-10
